"Time Step" "p-in"
2220 -36561.55230597164
2230 -35362.91775050837
2240 -36767.19312781009
2250 -37018.6564762
2260 -37939.52060336254
2270 -36146.65733287426
2280 -32959.69977646979
2290 -34782.75008506957
2300 -36116.35957364142
2310 -37963.75112612672
2320 -39688.41620541615
2330 -39762.43598878706
2340 -35784.68264572055
2350 -35615.09554616289
2360 -33791.67618902507
2370 -32078.13974211317
2380 -35078.26083674356
2390 -37416.31004863291
2400 -37644.47863950582
2410 -34863.81564700969
2420 -33113.48082801577
2430 -35357.55880779777
2440 -37521.15946428449
2450 -37239.69061357427
2460 -34367.07083656119
2470 -36284.96069430505
2480 -37143.27644703667
2490 -38613.0703220839
2500 -41131.76395233796
2510 -40503.27619019836
2520 -38346.45908242972
2530 -36241.69458264325
2540 -33211.43534827163
2550 -32229.29687945265
2560 -36261.58465634219
2570 -38917.05913182494
2580 -38874.20256619808
2590 -39356.26881227725
2600 -39000.19173938064
2610 -37074.87273325989
2620 -36696.48080440189
2630 -33567.51718843269
2640 -31944.80198282158
2650 -35854.83444877574
2660 -35465.8371832998
2670 -35311.44409890637
2680 -36117.41245889684
2690 -39009.79516623891
2700 -39728.57748727616
2710 -37094.10566965334
2720 -34861.84397878934
2730 -32352.93812928484
2740 -37118.95730012314
2750 -37721.29595575301
2760 -40017.70382124828
2770 -41015.50605074524
2780 -41649.49232663589
2790 -38633.15216448315
2800 -36614.72373335474
2810 -32618.21268756667
2820 -29605.08670768696
2830 -33445.24402793787
2840 -37019.85218530867
2850 -38126.96524672935
2860 -35882.00235469998
2870 -35982.05413254017
2880 -36632.09815412313
2890 -36430.14894374194
2900 -34379.52713397301
2910 -30688.44712000901
2920 -36872.2252426803
2930 -38203.21971359273
2940 -36961.00716737788
2950 -39515.07590066706
2960 -40592.04609772233
2970 -39340.88404794662
2980 -37652.34851668382
2990 -33699.84089632825
3000 -30397.91896521022
3010 -35944.44105216303
3020 -36978.01897795012
3030 -37071.26786453168
3040 -39031.25353148389
3050 -40012.66713671661
3060 -40777.38633682353
3070 -38763.56258281819
3080 -32784.03019960674
3090 -29893.51308294539
3100 -32773.3909734086
3110 -35251.00759314416
3120 -36236.502842877
3130 -36420.76319990724
3140 -34620.05891073644
3150 -37326.08604831579
3160 -37382.27640963867
3170 -36650.48649714201
3180 -34758.12907054983
3190 -37271.92814445552
3200 -35792.08464640914
3210 -35580.2517706755
3220 -38310.95692589388
3230 -39364.81261142222
3240 -40149.46186697636
3250 -37735.59731516974
3260 -34622.9259777478
3270 -31707.17220854313
3280 -34512.99873826017
3290 -38532.25990130576
3300 -38630.48008086754
3310 -37468.41812435752
3320 -36577.97389098554
3330 -34039.63000039868
3340 -33122.76181296018
0 -40360.43484962918
10 -43987.3631064492
20 -36598.95271786433
30 -26350.26467329999
40 -28879.7328726335
50 -32081.46031854027
60 -33359.48554067152
70 -34424.18727318072
80 -35871.40414057142
90 -37638.81034436386
100 -40100.27652014668
110 -37801.08409909139
120 -34071.49667810951
130 -36700.48122789647
140 -38701.02293730134
150 -38118.32406753088
160 -38364.58470910862
170 -35434.4243556156
180 -32850.8992306307
190 -29490.75581113636
200 -29445.20946588717
210 -30559.68790036203
220 -37103.39782829864
230 -38577.85702875334
240 -39502.43357023136
250 -40689.05820115731
260 -40727.00180637457
270 -37121.45636812348
280 -37120.75620866548
290 -36287.63993038178
300 -33712.79615914608
310 -37145.32005702068
320 -40586.60588847453
330 -38981.45012631645
340 -37490.47644124891
350 -37573.66587400858
360 -38616.90949971856
370 -40515.81506677694
380 -36710.98628888919
390 -31332.41996665305
400 -36336.92969344435
410 -41169.79155730154
420 -41955.61637261888
430 -41592.27135598019
440 -41631.64583729416
450 -40407.71581295015
460 -38116.75859079471
470 -34137.68152645695
480 -33668.37907115233
490 -38669.21270512231
500 -38606.0069904988
510 -39106.93661690821
520 -41259.97148709968
530 -41605.64907198164
540 -41466.22850147082
550 -38708.26918689557
560 -35874.78945419934
570 -31579.14108904568
580 -35219.23021980475
590 -38245.0839010991
600 -39221.46770090299
610 -38292.43218186212
620 -34798.80555834114
630 -33795.62336615151
640 -31974.93264923766
650 -29203.40792752144
660 -29941.97083801523
670 -36328.06796103519
680 -37233.36326547597
690 -39528.3833629544
700 -39277.07174389988
710 -39700.56766474764
720 -40692.05190172441
730 -37016.7579378761
740 -32436.83857413447
750 -29153.50474019937
760 -34741.24918546177
770 -39720.87665958246
780 -40847.77309969807
790 -41447.97975616967
800 -39459.01020777797
810 -36532.52989356365
820 -35583.74707079505
830 -32985.91592007682
840 -29128.93907584502
850 -33352.5115331566
860 -37025.46791193789
870 -41161.35752637868
880 -39920.38688874062
890 -37246.98209062342
900 -36201.97651327559
910 -35462.08531012942
920 -34960.78204522499
930 -33357.3560018869
940 -38231.7652561376
950 -39402.11299472951
960 -41755.6596336487
970 -40722.4544548797
980 -37546.41202524321
990 -34616.42367091986
1000 -33851.15113902171
1010 -33238.47036359069
1020 -31784.39307351458
1030 -35537.28479439779
1040 -37611.27706745946
1050 -37145.97842553711
1060 -37055.51912670105
1070 -36846.02856913768
1080 -37989.16957160573
1090 -37524.5657314995
1100 -33968.59331383412
1110 -31538.74472412432
1120 -37534.62563965133
1130 -38816.82259405851
1140 -37551.92080206965
1150 -37471.42428316757
1160 -37547.78518633352
1170 -36409.92416277814
1180 -36033.03001693498
1190 -35367.02817775801
