"Time Step" "point-pressure-a"
460 -7236.28759765625
470 -5381.47265625
480 -1630.667236328125
490 -4464.6005859375
500 -4512.2216796875
510 -7061.48828125
520 -9379.728515625
530 -8272.3134765625
540 -9539.572265625
550 -9740.5615234375
560 -7708.90087890625
570 -4957.798828125
580 -8553.5576171875
590 -9311.6875
600 -10513.1064453125
610 -10361.4619140625
620 -7242.95263671875
630 -9214.513671875
640 -8389.9716796875
650 -4439.7822265625
660 -1544.773071289062
670 -6400.30810546875
680 -9168.796875
690 -10055.5
700 -8646.771484375
710 -7823.5712890625
720 -7437.8828125
730 -7441.69921875
740 -5740.3447265625
750 -2366.976806640625
760 -6835.4638671875
770 -8473.59375
780 -7812.318359375
790 -9618.40625
800 -9888.6826171875
810 -8153.4580078125
820 -7160.5703125
830 -5574.81494140625
840 -1821.368286132812
850 -5048.30908203125
860 -6358.111328125
870 -7541.4130859375
880 -6620.74462890625
890 -5849.947265625
900 -6126.8564453125
910 -6430.68310546875
920 -5129.4189453125
930 -2530.28466796875
940 -5623.849609375
950 -6530.45166015625
960 -8878.970703125
970 -8554.810546875
980 -8193.95703125
990 -7142.18994140625
1000 -6193.15576171875
1010 -5724.68017578125
1020 -4352.42822265625
1030 -6890.330078125
1040 -6585.97314453125
1050 -6773.126953125
1060 -7448.68798828125
1070 -8060.34814453125
1080 -8230.8662109375
1090 -6609.46728515625
1100 -4194.6142578125
1110 -2383.30810546875
1120 -5773.72314453125
1130 -8175.42578125
1140 -8706.98828125
1150 -8837.724609375
1160 -7478.7568359375
1170 -7457.89599609375
1180 -5936.70654296875
1190 -3607.557373046875
1200 -2403.6357421875
1210 -8236.0576171875
1220 -9330.640625
1230 -8814.3486328125
1240 -8764.9111328125
1250 -9627.1494140625
1260 -8707.84375
1270 -8882.6103515625
1280 -7849.28759765625
1290 -5107.37255859375
1300 -8469.5576171875
1310 -9508.0126953125
1320 -9302.5439453125
1330 -9323.3701171875
1340 -10073.8994140625
1350 -8625.63671875
1360 -7121.658203125
1370 -5030.779296875
1380 -2633.571533203125
1390 -7340.341796875
1400 -6702.72900390625
1410 -6704.80615234375
1420 -6267.8369140625
1430 -8730.2626953125
1440 -10258.0205078125
1450 -9325.802734375
1460 -8030.8515625
1470 -5558.609375
1480 -7981.7060546875
1490 -7770.10595703125
1500 -10612.986328125
1510 -11349.5966796875
1520 -9719.4658203125
1530 -9508.0634765625
1540 -10010.1845703125
1550 -8050.642578125
1560 -5818.8076171875
1570 -9530.9833984375
1580 -9090.287109375
1590 -8937.7265625
1600 -9269.8564453125
1610 -10203.85546875
1620 -9141.23828125
1630 -6889.24755859375
1640 -4409.81396484375
1650 -2904.72119140625
1660 -6863.2021484375
1670 -6749.083984375
1680 -6547.837890625
1690 -7545.02490234375
1700 -7647.138671875
1710 -7468.9384765625
1720 -7170.57861328125
1730 -5268.73095703125
1740 -3387.207275390625
1750 -9695.384765625
1760 -11525.939453125
1770 -11349.5087890625
1780 -10797.748046875
1790 -10088.9443359375
1800 -8911.6015625
1810 -8127.982421875
1820 -6592.4140625
1830 -3249.061767578125
1840 -7067.5859375
1850 -7786.8046875
1860 -9003.9541015625
1870 -7741.1728515625
1880 -6090.8291015625
1890 -6217.07275390625
1900 -4743.06005859375
1910 -3226.764404296875
1920 -1936.519287109375
1930 -5365.7177734375
1940 -6807.2041015625
1950 -6174.79052734375
1960 -5842.5
1970 -6953.140625
1980 -8440.7822265625
1990 -8163.23046875
2000 -5053.41748046875
2010 -3802.3603515625
2020 -7828.18310546875
2030 -7569.36083984375
2040 -8048.935546875
2050 -8884.9384765625
2060 -9281.564453125
2070 -8612.1123046875
2080 -8087.548828125
2090 -6372.49853515625
2100 -6429.017578125
2110 -11404.63671875
2120 -10833.548828125
2130 -10592.8759765625
2140 -8827.7841796875
2150 -8396.83984375
2160 -8536.166015625
2170 -9839.57421875
2180 -8827.79296875
2190 -4260.7958984375
2200 -7832.318359375
2210 -7257.09326171875
2220 -6660.55859375
2230 -6837.19873046875
2240 -6958.4140625
2250 -6094.39453125
2260 -5137.38427734375
2270 -3456.7216796875
2280 -1780.443725585938
2290 -5495.4765625
2300 -5062.85205078125
2310 -6395.1982421875
2320 -7659.29833984375
2330 -9891.625
2340 -9790.388671875
2350 -8321.310546875
2360 -6585.40869140625
2370 -5373.61474609375
2380 -9828.3447265625
2390 -8768.1025390625
2400 -8648.8837890625
2410 -8485.69921875
2420 -8594.6748046875
2430 -9037.80078125
2440 -9657.416015625
2450 -8414.177734375
2460 -4619.75048828125
2470 -7322.4453125
2480 -7918.81689453125
2490 -9697.3779296875
2500 -9858.310546875
2510 -9640.5078125
2520 -9691.646484375
2530 -7770.23291015625
2540 -5972.7734375
2550 -2977.750732421875
2560 -5385.86669921875
2570 -5604.423828125
2580 -6643.44921875
2590 -6557.298828125
2600 -8802.1328125
2610 -9730.3837890625
2620 -10116.30859375
2630 -7064.41455078125
2640 -4640.29150390625
2650 -8585
2660 -8727.3828125
2670 -9627.3427734375
2680 -8055.25048828125
2690 -7098.140625
2700 -6467.29150390625
2710 -5842.06396484375
2720 -3934.740478515625
2730 -1641.823974609375
2740 -4338.5498046875
2750 -4862.8447265625
2760 -6765.8759765625
2770 -6320.84912109375
2780 -8066.9052734375
2790 -7594.57958984375
2800 -6824.35400390625
2810 -6853.17041015625
2820 -5193.05615234375
2830 -9315.5869140625
2840 -9382.984375
2850 -9300.080078125
2860 -8014.2109375
2870 -8130.62158203125
2880 -7518.62841796875
2890 -6815.22802734375
2900 -6250.8486328125
2910 -5204.96337890625
2920 -9499.7275390625
2930 -8859.470703125
2940 -8948.94921875
2950 -8231.0400390625
2960 -10117.162109375
2970 -10065.7548828125
2980 -9372.1611328125
2990 -7824.6728515625
3000 -4621.58740234375
3010 -7800.2333984375
3020 -7739.193359375
3030 -7873.28564453125
3040 -9830.9521484375
3050 -10257.8525390625
3060 -7670.18017578125
