"Time Step" "point-shear-d"
760 1448.150390625
770 2090.22412109375
780 1324.337280273438
790 680.334228515625
800 1632.733032226562
810 858.0849609375
820 581.3731689453125
830 1276.984375
840 953.5966796875
850 1795.197875976562
860 1620.238037109375
870 590.9357299804688
880 794.6357421875
890 449.3602294921875
900 746.0731201171875
910 821.2254638671875
920 1760.955444335938
930 1165.415893554688
940 1995.696411132812
950 1208.326416015625
960 696.9632568359375
970 1437.950927734375
980 1000.381958007812
990 1157.3203125
1000 877.8046875
1010 971.7986450195312
1020 2310.425048828125
1030 1284.951416015625
1040 1613.098510742188
1050 639.165283203125
1060 896.0235595703125
1070 1226.467041015625
1080 746.386962890625
1090 459.5001831054688
1100 1075.455078125
1110 987.3245849609375
1120 1358.935546875
1130 1211.123168945312
1140 1243.447021484375
1150 968.712646484375
1160 804.5938720703125
1170 564.6290893554688
1180 967.5340576171875
1190 706.376708984375
1200 789.1240234375
1210 1416.336669921875
1220 1079.142578125
1230 1481.305541992188
1240 446.5758056640625
1250 1007.909790039062
1260 763.1484375
1270 624.5059814453125
1280 1003.202392578125
1290 1796.087646484375
1300 1100.851318359375
1310 1144.3701171875
1320 1373.75537109375
1330 1351.6630859375
1340 1912.79296875
1350 836.8939208984375
1360 1054.2919921875
1370 961.6551513671875
1380 1451.558959960938
1390 1773.726928710938
1400 2165.99169921875
1410 1179.341430664062
1420 942.2486572265625
1430 1153.203857421875
1440 945.6983642578125
1450 1334.53759765625
1460 1008.808227539062
1470 1703.089721679688
1480 1673.70263671875
1490 785.4208984375
1500 726.665283203125
1510 2138.841796875
1520 849.6129150390625
1530 508.2698364257812
1540 1303.016357421875
1550 1166.91357421875
1560 1683.8837890625
1570 1010.403198242188
1580 977.409423828125
1590 709.2369384765625
1600 1324.1201171875
1610 1191.3974609375
1620 1130.901611328125
1630 1490.787841796875
1640 1346.91796875
1650 768.1400146484375
1660 1370.387939453125
1670 1201.799072265625
1680 588.45654296875
1690 929.6307373046875
1700 694.79150390625
1710 768.142822265625
1720 586.6618041992188
1730 1021.831115722656
1740 952.5433349609375
1750 1812.12451171875
1760 2008.125366210938
1770 606.2828979492188
1780 467.7698974609375
1790 554.63818359375
1800 544.3118896484375
1810 423.1156616210938
1820 1158.353637695312
1830 1112.28271484375
1840 1325.8515625
1850 1099.881591796875
1860 697.3404541015625
1870 1311.516845703125
1880 1110.388916015625
1890 1007.145202636719
1900 1038.745361328125
1910 930.3846435546875
1920 1078.43896484375
1930 1545.968017578125
1940 735.2476806640625
1950 1063.35400390625
1960 896.9515380859375
1970 658.776611328125
1980 707.811767578125
1990 881.066162109375
2000 1829.424072265625
2010 1045.20361328125
2020 2126.723388671875
2030 1183.75390625
2040 949.4799194335938
2050 1463.278686523438
2060 1535.088012695312
2070 396.4983520507812
2080 978.641357421875
2090 1105.856689453125
2100 2896.486083984375
2110 1901.137939453125
2120 956.6915283203125
2130 716.383056640625
2140 1124.524780273438
2150 462.249267578125
2160 1042.4140625
2170 612.8421630859375
2180 1631.586669921875
2190 1293.427612304688
2200 1241.60791015625
2210 1357.979736328125
2220 786.541015625
2230 640.2550659179688
2240 1403.888916015625
2250 1202.5146484375
2260 1041.016845703125
2270 693.5175170898438
2280 1609.600830078125
2290 915.6163330078125
2300 846.0318603515625
2310 1075.63525390625
2320 701.9422607421875
2330 554.4864501953125
2340 1494.428466796875
2350 1173.712646484375
2360 820.3696899414062
2370 1333.7919921875
2380 1693.93017578125
2390 1702.73095703125
2400 361.4519958496094
2410 891.0130615234375
2420 860.374267578125
2430 856.0238037109375
2440 809.0574951171875
2450 1358.228515625
2460 1765.29052734375
2470 1129.903198242188
2480 784.9088134765625
2490 888.947021484375
2500 834.3692016601562
2510 918.0465698242188
2520 1405.378662109375
2530 1014.555053710938
2540 820.6719970703125
2550 1842.0703125
2560 1085.06787109375
2570 1197.865234375
2580 1113.37255859375
2590 881.2737426757812
2600 1264.540161132812
2610 927.5882568359375
2620 1592.057861328125
2630 1252.55126953125
2640 991.2760009765625
2650 1295.98876953125
2660 739.9156494140625
2670 968.7298583984375
2680 687.8964233398438
2690 378.2384643554688
2700 389.0162048339844
2710 873.76318359375
2720 1259.527221679688
2730 1505.802978515625
2740 1099.630493164062
2750 1174.092529296875
2760 966.9893798828125
2770 1452.059692382812
2780 675.031494140625
2790 876.0242309570312
2800 721.82666015625
2810 662.3287353515625
2820 1640.559814453125
2830 1408.337158203125
2840 1912.529541015625
2850 1256.346923828125
2860 776.6152954101562
2870 649.9013671875
2880 398.7867431640625
2900 927.3470458984375
2910 1185.183349609375
2920 1655.69384765625
2930 740.1827392578125
2940 663.8193359375
2950 784.3068237304688
2960 946.3966064453125
2970 1417.45556640625
2980 680.9609375
2990 908.1123046875
3000 1549.853759765625
3010 832.883056640625
3020 1664.565185546875
3030 637.8966064453125
3040 795.52197265625
3050 1505.441650390625
3060 673.2347412109375
