Time_Step point-gw-e point-gw-d point-pressure-a point-vel-b point-vel-c point-vel-e point-vel-d point-shear-a point-gw-b point-gw-c mass-flux eds-hemolysis point-pressure-b point-pressure-c p-in point-vel-a point-shear-d point-shear-e point-gw-a point-shear-c point-shear-b max-vel-rotor point-pressure-e point-pressure-d
5610 0.1254105418920517 0.1254105418920517 -26392.4140625 5.698483467102051 5.016342163085938 4.530731201171875 4.530731201171875 562.6144409179688 0.1320597976446152 0.1532191932201385 8.294832292282672e-07 6.373445346108603e-08 -9300.1201171875 -9134.5986328125 -26283.85026865386 0.195320338010788 1941.855102539062 1941.855102539062 1.798275093278789e-07 2059.765869140625 1782.736938476562 8.818977511145674 -2077.81591796875 -6702.708984375
5620 0.1352715194225311 0.1352715194225311 -26056.283203125 5.672350883483887 4.431214332580566 4.362565040588379 4.362565040588379 560.24853515625 0.1335533410310745 0.1339826732873917 1.183792196643441e-06 6.347842054840911e-08 -9095.19140625 -8736.3505859375 -25944.64459447052 0.1955447047948837 1279.653198242188 1279.653198242188 1.777515450385181e-07 1433.448120117188 2515.209228515625 8.725782912366595 -1907.257080078125 -6483.126953125
5630 0.1468214839696884 0.1468214839696884 -25279.8046875 5.325923919677734 4.728781700134277 4.08902645111084 4.08902645111084 558.3104248046875 0.1529044061899185 0.1269284337759018 8.265113527888834e-07 6.32945548193404e-08 -7997.67333984375 -7990.01220703125 -25170.45100588686 0.195746511220932 1754.77685546875 1754.77685546875 1.758895393777493e-07 1863.538940429688 2442.81396484375 8.222513855258086 -1889.4921875 -5730.0107421875
5640 0.140173003077507 0.140173003077507 -25016.92578125 5.401583671569824 4.815723419189453 4.066788673400879 4.066788673400879 557.2769775390625 0.06610638648271561 0.1144312471151352 2.155286117563882e-07 6.327238984487911e-08 -8883.0068359375 -8500.53515625 -24902.09058340141 0.1958949565887451 2283.119873046875 2283.119873046875 1.746662832147194e-07 2924.418212890625 6714.650390625 8.388271805106807 -998.2140502929688 -5169.51953125
5650 0.119383841753006 0.119383841753006 -26371.29296875 5.490564823150635 5.243618965148926 4.660427570343018 4.660427570343018 557.0563354492188 0.1347717940807343 0.135247215628624 -1.623528753734449e-06 6.35394825717831e-08 -10124.1533203125 -10349.189453125 -26259.57961505032 0.1959283351898193 2909.43310546875 2909.43310546875 1.741278907729793e-07 3459.859130859375 4363.79833984375 8.340666447107667 -1374.228515625 -6568.23095703125
5660 0.1296707540750504 0.1296707540750504 -26415.0859375 4.972925662994385 5.813119888305664 3.817634344100952 3.817634344100952 557.393310546875 0.1266011595726013 0.1330569237470627 1.009144147946783e-06 6.426831547236627e-08 -10215.15234375 -10331.6640625 -26302.79630055736 0.1958075165748596 2633.843505859375 2633.843505859375 1.7411014141544e-07 2683.44140625 4286.82275390625 8.367404203907299 -1282.380981445312 -7137.904296875
5670 0.1125179380178452 0.1125179380178452 -24570.359375 4.466094970703125 5.016975402832031 3.96010684967041 3.96010684967041 558.15673828125 0.1256446540355682 0.106779545545578 3.531804744841271e-07 6.571308304744655e-08 -7540.583984375 -8581.5185546875 -24459.16431340019 0.1955626755952835 1157.490356445312 1157.490356445312 1.744331541431166e-07 3052.318359375 1585.43798828125 8.349022446158834 -1479.24658203125 -5936.32470703125
5680 0.1259981840848923 0.1259981840848923 -23405.21875 4.430509567260742 5.070229053497314 4.057892322540283 4.057892322540283 559.3513793945312 0.1291920691728592 0.09977511316537857 -1.335342888972302e-07 6.833721879073119e-08 -6045.82958984375 -6284.29638671875 -23293.76493793754 0.1953197419643402 1805.181762695312 1805.181762695312 1.750679388123899e-07 1718.048828125 2061.939208984375 8.608512515948208 -2048.564453125 -4267.73974609375
5690 0.1332577168941498 0.1332577168941498 -25183.439453125 4.794501781463623 5.213964939117432 4.446615695953369 4.446615695953369 560.792236328125 0.1233892217278481 0.1088811382651329 -6.488309734625775e-07 7.278221476429975e-08 -7939.65869140625 -7931.7197265625 -25069.377324733 0.1952255666255951 3257.90771484375 3257.90771484375 1.761959822488279e-07 1460.22705078125 3686.384765625 8.635746305092134 -1744.227661132812 -5835.40380859375
5700 0.1352784782648087 0.1352784782648087 -25953.1171875 5.218985557556152 4.731293678283691 4.557082176208496 4.557082176208496 563.3896484375 0.1322926431894302 0.1384983062744141 -1.178966769176115e-06 7.976254104879364e-08 -8717.28125 -9395.4228515625 -25836.38648998332 0.1953447461128235 3026.1591796875 3026.1591796875 1.781671556955189e-07 2057.602783203125 3545.624267578125 8.648824508905326 -1461.06884765625 -6748.67626953125
5710 0.120306596159935 0.120306596159935 -27228.408203125 5.20672607421875 4.984677791595459 5.124886512756348 5.124886512756348 566.952880859375 0.1296869516372681 0.11058409512043 -1.674470286476548e-06 9.005847756474745e-08 -9973.158203125 -10349.84765625 -27114.52104015643 0.1956188976764679 2360.42431640625 2360.42431640625 1.811567216236654e-07 2207.81103515625 2481.62890625 8.502620545379694 -1611.863525390625 -8645.6494140625
5720 0.1200648993253708 0.1200648993253708 -28557.8046875 5.236501216888428 5.057766914367676 4.548156261444092 4.548156261444092 570.9597778320312 0.180031955242157 0.126935213804245 -3.488378597094055e-07 1.043054227605457e-07 -11431.166015625 -11586.49609375 -28447.50462998001 0.1959427893161774 5151.76025390625 5151.76025390625 1.848280533067737e-07 2127.955078125 1623.494750976562 8.23353711950586 -1426.9833984375 -8862.6103515625
5730 0.1295275390148163 0.1295275390148163 -28044.2421875 4.597966194152832 4.80818510055542 4.071616172790527 4.071616172790527 574.7685546875 0.1393119394779205 0.1260106861591339 1.118538029171168e-06 1.229418336389925e-07 -10730.71875 -10744.28515625 -27931.04715699011 0.1961778700351715 1758.0595703125 1758.0595703125 1.885534572920733e-07 1077.984008789062 1724.66015625 8.408520912102391 -1484.733642578125 -8276.7197265625
5740 0.1205212697386742 0.1205212697386742 -26663.765625 5.452806949615479 4.75469970703125 4.443840026855469 4.443840026855469 577.5926513671875 0.1283708810806274 0.1302427649497986 1.234299779183379e-06 1.462139308620176e-07 -9444.4033203125 -9494.1142578125 -26551.37844964927 0.1962198913097382 983.1646118164062 983.1646118164062 1.917242542504027e-07 2309.112060546875 2239.72021484375 8.479104846227694 -1596.828125 -6910.4267578125
5750 0.1091288551688194 0.1091288551688194 -25858.453125 4.994518756866455 5.453310966491699 4.309576034545898 4.309576034545898 579.8328857421875 0.1646756529808044 0.1194318532943726 1.541576037392134e-06 1.742091518412937e-07 -8708.9345703125 -9045.1162109375 -25746.74819500423 0.1961196810007095 1234.269409179688 1234.269409179688 1.941069740496459e-07 1081.164672851562 1166.342041015625 8.90414476600156 -1805.513549804688 -6210.48876953125
5760 0.1154012382030487 0.1154012382030487 -25484.44921875 5.778715133666992 5.120284080505371 4.51541805267334 4.51541805267334 581.75 0.08867880702018738 0.1262581050395966 1.096559492125282e-06 2.069895688056445e-07 -9663.623046875 -9689.224609375 -25369.77450526641 0.1958523094654083 1354.568969726562 1354.568969726562 1.958841835403291e-07 1557.569091796875 8031.63330078125 8.537211489051224 -1906.563720703125 -5594.8837890625
5770 0.1174286678433418 0.1174286678433418 -26077.876953125 5.392241477966309 6.310201644897461 4.429502487182617 4.429502487182617 583.3175048828125 0.1183483153581619 0.1188998594880104 -1.74532100808561e-06 2.446449312724326e-07 -11564.8427734375 -9864.78125 -25964.44254951655 0.1954367458820343 725.37353515625 725.37353515625 1.972489940271771e-07 3306.82666015625 4748.76171875 8.605024665085038 -2250.6337890625 -6018.02734375
5780 0.1314271837472916 0.1314271837472916 -26249.7578125 4.995446681976318 4.671413898468018 4.316093444824219 4.316093444824219 584.46142578125 0.1213399544358253 0.1291863620281219 1.122188176320982e-06 2.873287314432985e-07 -10174.2509765625 -9761.1015625 -26138.12277232583 0.1949248313903809 2165.460205078125 2165.460205078125 1.981948969387304e-07 3419.7587890625 2988.84130859375 8.676213653332541 -2435.865234375 -6645.494140625
5790 0.1177946180105209 0.1177946180105209 -25276.978515625 4.796657085418701 5.329179763793945 4.53349781036377 4.53349781036377 585.2354125976562 0.1370960623025894 0.1274136751890182 1.161577781731704e-06 3.351645618719442e-07 -7798.8876953125 -8858.291015625 -25167.39944922709 0.1944612860679626 1307.441772460938 1307.441772460938 1.987391300417585e-07 2070.21240234375 4108.8544921875 9.059861072512307 -2211.02978515625 -6106.1337890625
5800 0.1242204159498215 0.1242204159498215 -25762.537109375 5.315302848815918 5.357372760772705 5.286040306091309 5.286040306091309 585.7295532226562 0.1321259886026382 0.1474705338478088 -1.351297110437077e-06 3.883484034405733e-07 -9004.97265625 -9478.6181640625 -25650.31493078196 0.1941542029380798 3482.83837890625 3482.83837890625 1.989975828564639e-07 3108.987548828125 1475.272216796875 9.30556056265385 -2082.09814453125 -6643.08203125
5810 0.1318696141242981 0.1318696141242981 -26323.53515625 4.727542400360107 4.663348197937012 4.322673320770264 4.322673320770264 586.2654418945312 0.1426111608743668 0.1435958743095398 8.842389115151783e-07 4.47037700508674e-07 -9059.580078125 -9065.8212890625 -26213.68182118186 0.1940327733755112 1275.833740234375 1275.833740234375 1.991837592640877e-07 1147.202514648438 2229.50537109375 8.577159110138652 -1907.669677734375 -7210.4140625
5820 0.1323899626731873 0.1323899626731873 -26602.3984375 4.346283435821533 4.648726463317871 4.287436008453369 4.287436008453369 585.84765625 0.138176903128624 0.1327437907457352 -1.026761139069632e-06 5.113268001417463e-07 -9428.9912109375 -9161.64453125 -26489.78781495578 0.1940883845090866 1058.3125 1058.3125 1.991771370057904e-07 1509.966430664062 1030.676879882812 8.554581645352373 -1522.552001953125 -7088.6103515625
5830 0.1296162307262421 0.1296162307262421 -26258.494140625 4.346564769744873 4.71592903137207 4.808743476867676 4.808743476867676 584.4940185546875 0.150101363658905 0.1353799700737 -1.207991911833517e-06 5.811393418188011e-07 -9102.900390625 -8892.5107421875 -26147.72619067094 0.1942126750946045 1526.340942382812 1526.340942382812 1.985689550565439e-07 2225.5859375 941.687744140625 8.53920788195628 -1086.346923828125 -6138.861328125
5840 0.1206125915050507 0.1206125915050507 -27340.38671875 4.632839679718018 5.327885150909424 4.771477699279785 4.771477699279785 583.1160888671875 0.1414683163166046 0.1299886107444763 -1.198701509483313e-06 6.565004448377583e-07 -9965.150390625 -10375.890625 -27227.42601975756 0.194364994764328 1864.813232421875 1864.813232421875 1.973798759991041e-07 1229.083862304688 1691.375122070312 8.25150264862029 -1037.65625 -7638.486328125
5850 0.1388382464647293 0.1388382464647293 -27111.791015625 4.370675086975098 5.176033496856689 4.183961868286133 4.183961868286133 581.2261962890625 0.1439337432384491 0.1372386813163757 5.7438923187908e-07 7.375018574456065e-07 -9412.048828125 -9915.80078125 -26999.35474961076 0.1945464164018631 2620.64111328125 2620.64111328125 1.958369324484011e-07 2147.44287109375 1940.441284179688 8.301579156884966 -1061.042602539062 -7124.58203125
5860 0.1438938677310944 0.1438938677310944 -26825.4921875 4.926904201507568 5.155055046081543 4.081175804138184 4.081175804138184 578.7098999023438 0.1298786103725433 0.1344491243362427 -1.444479017682909e-06 8.242313558408217e-07 -8918.7451171875 -9740.8623046875 -26713.81754098778 0.1946991831064224 1198.227661132812 1198.227661132812 1.941732250543282e-07 1092.124145507812 2322.44873046875 8.571399006123395 -1017.569274902344 -6694.8037109375
5870 0.1308024078607559 0.1308024078607559 -27779.25 4.896538734436035 5.215697288513184 3.945003986358643 3.945003986358643 576.4705200195312 0.1360548287630081 0.1343277394771576 -9.98809167339354e-07 9.165663520477018e-07 -10188.728515625 -11212.4033203125 -27668.68292193348 0.1947487890720367 1401.335205078125 1401.335205078125 1.92807874555001e-07 1413.333129882812 2062.30615234375 8.781839693982004 -1323.0859375 -7774.14453125
5880 0.1451060622930527 0.1451060622930527 -26790.3671875 3.80565881729126 4.735300064086914 4.60936164855957 4.60936164855957 574.9164428710938 0.009858811274170876 0.1304524093866348 6.226574356532621e-07 1.014001122611281e-06 -11341.28125 -11114.11328125 -26678.15331818734 0.1946894228458405 1837.66943359375 1837.66943359375 1.920712406899838e-07 1465.5341796875 4051.15087890625 8.473711534608565 -1599.388549804688 -6899.8388671875
5890 0.1403019428253174 0.1403019428253174 -26296.564453125 4.636709690093994 5.329441547393799 4.296747207641602 4.296747207641602 574.1144409179688 0.02547925896942616 0.1363502740859985 1.127674807574475e-06 1.115697778135054e-06 -10329.513671875 -10309.04296875 -26183.94841537131 0.1945598125457764 1823.397338867188 1823.397338867188 1.920275849442987e-07 2222.859130859375 5222.5654296875 8.66431332873008 -1550.355102539062 -6937.03759765625
5900 0.1340926885604858 0.1340926885604858 -25730.65234375 5.060125350952148 5.14484691619873 4.754343032836914 4.754343032836914 574.2379760742188 0.1198984608054161 0.1426767706871033 8.891615496664507e-07 1.221038249011958e-06 -9758.5224609375 -9496.162109375 -25617.70128862298 0.1944086253643036 1170.10595703125 1170.10595703125 1.926021440112891e-07 1253.091430664062 3350.26513671875 8.518055687876684 -1607.93017578125 -6367.646484375
5910 0.1339426338672638 0.1339426338672638 -25429.669921875 4.782869815826416 4.699790000915527 3.954863548278809 3.954863548278809 574.8590087890625 0.1511494815349579 0.1120134964585304 4.291218849011846e-08 1.329802411524856e-06 -8359.2587890625 -9079.19921875 -25315.67447914878 0.1942887902259827 1317.470703125 1317.470703125 1.935667484076475e-07 1862.772094726562 2414.523193359375 8.623064099617739 -1862.848754882812 -6528.4013671875
5920 0.1364878416061401 0.1364878416061401 -24403.17578125 5.18610954284668 5.031968593597412 4.314657211303711 4.314657211303711 575.5938110351562 0.1332301497459412 0.1395822763442993 1.253794525701846e-07 1.441483300735502e-06 -7332.26171875 -7302.54443359375 -24289.61919776988 0.1943173557519913 1035.023193359375 1035.023193359375 1.945428351746159e-07 2120.083251953125 5739.5625 8.411401034841393 -1590.053344726562 -5280.146484375
5930 0.1331752985715866 0.1331752985715866 -25839.595703125 4.935128211975098 5.1889328956604 4.519480228424072 4.519480228424072 575.4910888671875 0.1377942115068436 0.1350549012422562 -2.194179972735133e-06 1.555141631623665e-06 -8806.6884765625 -8890.6552734375 -25724.76649871388 0.1945425122976303 1919.984130859375 1919.984130859375 1.95305872807694e-07 1307.071411132812 2621.297607421875 8.674688385255457 -1751.948364257812 -5936.0830078125
5940 0.1439112722873688 0.1439112722873688 -27169.53515625 5.573877334594727 5.231669425964355 4.367207050323486 4.367207050323486 574.8574829101562 0.1413865387439728 0.1209026575088501 -1.854186171781902e-06 1.670662593071015e-06 -10165.8125 -9826.8818359375 -27057.51552023728 0.194936141371727 2170.2158203125 2170.2158203125 1.959190853995096e-07 1450.502197265625 1677.921752929688 8.674593888946962 -1810.397583007812 -8333.5234375
5950 0.1357688009738922 0.1357688009738922 -27364.16796875 4.88849401473999 5.237442493438721 4.225401878356934 4.225401878356934 574.2952880859375 0.1469342410564423 0.1120451390743256 -1.445172893528579e-06 1.78729943215407e-06 -10359.970703125 -10212.080078125 -27250.96580872554 0.1953639388084412 1639.00244140625 1639.00244140625 1.966574671996568e-07 1691.443237304688 1706.072387695312 8.957818919673924 -1746.8046875 -7890.54443359375
5960 0.1402030736207962 0.1402030736207962 -27653.435546875 4.326945781707764 4.809937000274658 3.72601842880249 3.72601842880249 573.8523559570312 0.1370359361171722 0.1380439102649689 -7.490173910551512e-07 1.904652157471541e-06 -10537.8212890625 -10958.8623046875 -27543.77365353028 0.1958195865154266 2172.8828125 2172.8828125 1.976744243847861e-07 3872.71044921875 1168.528564453125 8.997480198640066 -1725.745727539062 -7827.5087890625
5970 0.1233908385038376 0.1233908385038376 -27555.783203125 5.259989261627197 5.443469047546387 4.98113489151001 4.98113489151001 573.7982177734375 0.130816712975502 0.1265253126621246 8.364383949355236e-09 2.022285280460317e-06 -10318.1376953125 -10701.697265625 -27446.79723741774 0.1962496191263199 1674.724853515625 1674.724853515625 1.988996984891855e-07 3062.015380859375 1092.251342773438 8.503038436671584 -1650.638427734375 -7511.3115234375
5980 0.1309283375740051 0.1309283375740051 -26902.73046875 4.951312065124512 4.902924537658691 4.038507461547852 4.038507461547852 574.341796875 0.137680321931839 0.1198143661022186 1.294071580545952e-06 2.139658384048609e-06 -9564.0546875 -10013.9072265625 -26788.13204860414 0.1966151297092438 1382.093017578125 1382.093017578125 2.001600591938768e-07 1485.66748046875 3306.890380859375 8.656753328814069 -1740.43408203125 -7067.3291015625
5990 0.1375250220298767 0.1375250220298767 -25403.990234375 5.496760845184326 5.002445697784424 4.224884510040283 4.224884510040283 575.3128662109375 0.1203266605734825 0.1243353262543678 1.091914196810206e-06 2.256141655407213e-06 -8177.96728515625 -8845.1298828125 -25289.20993665836 0.1968900263309479 2419.14697265625 2419.14697265625 2.013871522876798e-07 1584.127197265625 1372.198486328125 8.532890382698399 -1948.78515625 -5444.02587890625
6000 0.1396455764770508 0.1396455764770508 -26100.34375 5.222816944122314 4.973002433776855 4.511627674102783 4.511627674102783 576.17919921875 0.08263035118579865 0.1187084764242172 -1.895347615660237e-06 2.370930671836237e-06 -9996.35546875 -10015.9765625 -25988.1921360391 0.1970330774784088 990.0576171875 990.0576171875 2.027137213644892e-07 1251.922607421875 4159.50439453125 8.637659110276459 -1843.581420898438 -6183.42041015625
6010 0.1186082810163498 0.1186082810163498 -26272.76953125 6.065118789672852 6.508990287780762 4.575868606567383 4.575868606567383 576.6331176757812 0.114804670214653 0.1213279440999031 -3.706214020890441e-07 2.483508232967006e-06 -9745.201171875 -11503.546875 -26160.09675788525 0.197015792131424 924.123291015625 924.123291015625 2.04047552188058e-07 4589.8251953125 6399.26318359375 8.440747794199961 -2150.190185546875 -6150.27587890625
6020 0.1352244913578033 0.1352244913578033 -26526.154296875 5.60528039932251 4.998852729797363 4.603927612304688 4.603927612304688 576.2467041015625 0.1414869129657745 0.1286687552928925 4.412326503472341e-07 2.593338558243163e-06 -11683.556640625 -9684.4248046875 -26410.01984178709 0.1967742443084717 2357.2314453125 2357.2314453125 2.04969467176852e-07 7253.9990234375 1804.39697265625 8.810056866569081 -1737.693359375 -6852.783203125
6030 0.1210321635007858 0.1210321635007858 -25888.283203125 6.327963829040527 5.190325260162354 3.764873027801514 3.764873027801514 574.7807006835938 0.1413064748048782 0.1135872825980186 1.338544296611288e-06 2.699988081786498e-06 -10431.71875 -10141.91015625 -25773.36936841021 0.1963624656200409 1933.619140625 1933.619140625 2.05081789772521e-07 3425.591796875 1635.231323242188 8.601436675618313 -1304.855346679688 -6765.4716796875
6040 0.1266458630561829 0.1266458630561829 -25635.5 5.149486064910889 5.601367473602295 4.217430114746094 4.217430114746094 572.4835205078125 0.14036725461483 0.1207125782966614 4.701372779900015e-07 2.802969858025336e-06 -8902.28125 -8992.9873046875 -25523.78309340775 0.1959573477506638 1434.467529296875 1434.467529296875 2.043384199623688e-07 1577.566162109375 3484.909423828125 8.737101339739587 -1293.67919921875 -6254.70361328125
6050 0.1307353973388672 0.1307353973388672 -26749.640625 5.078808307647705 5.705164432525635 4.759219169616699 4.759219169616699 570.3344116210938 0.1414457261562347 0.1051411554217339 -1.49089285345072e-06 2.902146715194385e-06 -9665.412109375 -9744.515625 -26637.65325268458 0.1957711726427078 1593.527099609375 1593.527099609375 2.031115400313865e-07 3018.1640625 2351.641845703125 8.518158474371614 -1104.249145507812 -7866.072265625
6060 0.139787569642067 0.139787569642067 -27095.876953125 5.462301731109619 4.67626428604126 4.822970867156982 4.822970867156982 568.8966064453125 0.117258794605732 0.1381124407052994 9.447689974656504e-07 2.997492413631318e-06 -10259.1162109375 -10295.8896484375 -26982.33370627287 0.1958366334438324 2403.468017578125 2403.468017578125 2.018533251657573e-07 2195.6640625 903.8027954101562 8.891441159115983 -1177.005004882812 -7275.607421875
6070 0.1133318245410919 0.1133318245410919 -27390.646484375 5.732264518737793 4.539589405059814 4.742794513702393 4.742794513702393 567.8353881835938 0.1311595439910889 0.1383473128080368 -1.278653419221898e-06 3.088691130271967e-06 -10354.88671875 -10156.3818359375 -27277.42305936946 0.1961348801851273 2600.29248046875 2600.29248046875 2.007248269819684e-07 2493.153076171875 765.6346435546875 9.115713922925487 -1331.071533203125 -7690.32373046875
6080 0.1261828541755676 0.1261828541755676 -26922.53125 5.645121574401855 4.428950786590576 4.596914291381836 4.596914291381836 566.7307739257812 0.08007306605577469 0.132871001958847 1.288316987681226e-06 3.175753954581569e-06 -9672.15234375 -9742.072265625 -26808.68130961981 0.1966079026460648 3059.662841796875 3059.662841796875 1.995257150610996e-07 657.8638916015625 1055.376953125 8.615632828232416 -1304.074462890625 -7839.2548828125
6090 0.1230356246232986 0.1230356246232986 -26379.419921875 5.823348522186279 4.565231800079346 4.847894668579102 4.847894668579102 564.892822265625 0.1091721281409264 0.141013503074646 8.299044915172082e-07 3.258354834181812e-06 -9426.2861328125 -9017.2412109375 -26265.25860077022 0.1971331536769867 2585.96044921875 2585.96044921875 1.979653774242252e-07 1567.641723632812 1027.654663085938 8.797405255023143 -1398.094116210938 -6567.701171875
6100 0.1054750233888626 0.1054750233888626 -27082.779296875 4.963581562042236 5.57254695892334 4.452265739440918 4.452265739440918 562.4932861328125 0.1215678527951241 0.1341829597949982 -1.657063372073608e-06 3.336288052322806e-06 -9527.6533203125 -9647.7978515625 -26970.03823562145 0.1975788474082947 812.0252685546875 812.0252685546875 1.960205366913215e-07 2090.5634765625 3837.37255859375 8.787109751568785 -1436.1513671875 -7410.119140625
6110 0.1348052471876144 0.1348052471876144 -27009.44921875 4.926274299621582 5.147282600402832 4.262136459350586 4.262136459350586 560.239990234375 0.1476064771413803 0.1319184303283691 2.819299474710046e-07 3.409401489858746e-06 -9641.931640625 -9377.6904296875 -26896.95667677621 0.1978284269571304 1075.508544921875 1075.508544921875 1.94108366713408e-07 2225.7900390625 4716.6630859375 8.638146495460216 -1445.927490234375 -7321.09912109375
6120 0.1357853412628174 0.1357853412628174 -26527.708984375 4.208717346191406 4.867909908294678 4.567355155944824 4.567355155944824 559.1539306640625 0.0858386904001236 0.1446042507886887 1.608090022683917e-06 3.477316709948117e-06 -10877.9453125 -10594.31640625 -26416.11059829167 0.1977917701005936 2597.435546875 2597.435546875 1.927660520095742e-07 1913.394287109375 3135.97216796875 8.386288111471142 -1572.351806640625 -6850.06640625
6130 0.1356068402528763 0.1356068402528763 -26799.064453125 5.090751647949219 5.521727085113525 4.455881118774414 4.455881118774414 558.6455688476562 0.0865388885140419 0.133058100938797 -4.976112269808319e-07 3.53972974058863e-06 -9940.3232421875 -10465.494140625 -26684.51806431276 0.1974136382341385 2729.58837890625 2729.58837890625 1.920475227734642e-07 3178.829833984375 6361.81884765625 8.225636382812198 -1989.362915039062 -6692.5732421875
6140 0.1312222927808762 0.1312222927808762 -26610.353515625 4.816548824310303 5.15078592300415 4.518050193786621 4.518050193786621 558.3912963867188 0.09728977084159851 0.1405291110277176 1.226316333938215e-06 3.596583717586551e-06 -9585.0830078125 -10364.982421875 -26495.76812765712 0.1967423856258392 2101.88037109375 2101.88037109375 1.916588985295675e-07 5430.71044921875 3432.9638671875 8.279042071406163 -2377.01953125 -6605.533203125
6150 0.1389919817447662 0.1389919817447662 -25339.201171875 4.735484600067139 4.641615867614746 4.455400943756104 4.455400943756104 558.3775024414062 0.1215268298983574 0.1525296270847321 1.647728685667815e-06 3.647461809491141e-06 -8285.27734375 -8213.892578125 -25229.37073507471 0.1958955079317093 1543.54150390625 1543.54150390625 1.913986835688775e-07 2382.691162109375 2240.729736328125 8.193453898739806 -1886.038818359375 -6564.48046875
6160 0.140150249004364 0.140150249004364 -23915.9453125 5.185648918151855 5.59406042098999 3.490739822387695 3.490739822387695 558.6732177734375 0.1495892554521561 0.1346455365419388 1.17223691850632e-06 3.691930533071879e-06 -6585.53857421875 -6697.2529296875 -23807.23502523269 0.1950414478778839 1682.12255859375 1682.12255859375 1.912874409981669e-07 3258.94189453125 4173.68603515625 8.451970647255088 -2067.83349609375 -4819.228515625
6170 0.1327469348907471 0.1327469348907471 -23611.103515625 5.266209602355957 5.174995422363281 5.009876728057861 5.009876728057861 559.0191040039062 0.1157911047339439 0.1473617404699326 -1.96223414038188e-07 3.729583371878049e-06 -6390.45263671875 -6825.4814453125 -23495.78401096547 0.1942992210388184 2968.39111328125 2968.39111328125 1.915474427960362e-07 2396.729248046875 2269.0107421875 8.90496433205454 -2211.905029296875 -4589.21044921875
6180 0.1449809670448303 0.1449809670448303 -24825.14453125 5.043387889862061 6.26431131362915 4.070652961730957 4.070652961730957 560.419189453125 0.1328018605709076 0.1334482431411743 -1.88512629509946e-06 3.759990968887339e-06 -7683.27197265625 -8174.396484375 -24713.8890878532 0.1937843561172485 2009.162719726562 2009.162719726562 1.925832719962273e-07 2755.22412109375 4554.6943359375 8.999715153490945 -1893.915771484375 -5090.42724609375
6190 0.1446066647768021 0.1446066647768021 -25513.015625 4.621965885162354 5.020079612731934 4.13141918182373 4.13141918182373 562.9085693359375 0.1267831474542618 0.1424528360366821 1.452493790993215e-06 3.78281460448926e-06 -8208.6943359375 -8343.5234375 -25398.47540685438 0.1935157477855682 2659.25341796875 2659.25341796875 1.946655601159364e-07 3668.156005859375 1848.738891601562 9.014577426489664 -767.8948974609375 -5846.5380859375
6200 0.1501395702362061 0.1501395702362061 -26543.744140625 5.272352695465088 5.264900207519531 3.863437652587891 3.863437652587891 566.088134765625 0.1368354111909866 0.137842983007431 -4.566600833519341e-07 3.797571444943131e-06 -8907.447265625 -9239.7900390625 -26431.23351249063 0.1934257000684738 2151.54443359375 2151.54443359375 1.975547121446652e-07 2526.26953125 1801.555419921875 8.665163102020312 -1377.441772460938 -6481.95703125
6210 0.1391365379095078 0.1391365379095078 -27198.087890625 4.990121841430664 5.469075679779053 4.186083793640137 4.186083793640137 569.2506713867188 0.1698667258024216 0.1392218023538589 -8.025048233994969e-07 3.804513385592769e-06 -9750.3056640625 -10327.0673828125 -27086.61586819069 0.1934537589550018 2186.14111328125 2186.14111328125 2.006505326335173e-07 2038.346435546875 3234.64794921875 8.687193062021716 -1599.193115234375 -6968.3994140625
6220 0.1316250860691071 0.1316250860691071 -26967.603515625 4.977888107299805 5.124107837677002 4.060030937194824 4.060030937194824 571.494140625 0.1612805724143982 0.1443543136119843 -1.30803672650226e-07 3.80398601077917e-06 -9552.3798828125 -10417.173828125 -26856.58388649 0.1935460716485977 1440.52978515625 1440.52978515625 2.033040829019228e-07 1276.813232421875 1286.905639648438 9.279749194310435 -1452.252563476562 -6947
6230 0.1449509561061859 0.1449509561061859 -27533.298828125 4.701920032501221 4.861589908599854 4.701834678649902 4.701834678649902 573.397216796875 0.1480571776628494 0.1454962491989136 -1.788885817276265e-06 3.796502758818917e-06 -10150.8515625 -11019.599609375 -27411.44572201317 0.1936635375022888 1661.283203125 1661.283203125 2.053254064549037e-07 2564.915771484375 1487.324829101562 8.833420221689046 -1758.9951171875 -7483.1826171875
6240 0.1351263821125031 0.1351263821125031 -27756.697265625 4.466917514801025 4.694929122924805 4.88300895690918 4.88300895690918 575.2322387695312 0.1689988523721695 0.1456974744796753 -1.663989222348838e-06 3.782985606946631e-06 -11229.548828125 -12004.75 -27639.25658551322 0.1937062591314316 2214.8544921875 2214.8544921875 2.069243834057488e-07 1186.544555664062 3011.73095703125 8.682020982774091 -1617.744384765625 -7638.2802734375
6250 0.1342447400093079 0.1342447400093079 -27703.501953125 4.82979679107666 5.58521032333374 5.3883056640625 5.3883056640625 576.9432983398438 0.1515115648508072 0.1449569761753082 1.596360563252408e-07 3.764430621352991e-06 -11556.6650390625 -11415.53125 -27588.74730791244 0.1936209201812744 1417.51318359375 1417.51318359375 2.082628185462454e-07 3295.51953125 5193.07373046875 9.068453146288354 -1440.875610351562 -7742.87548828125
